Date,Adj Close,Close,High,Low,Open,Volume,代码,名称,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
,HSI,HSI,HSI,HSI,HSI,HSI,,,SPY,SPY,SPY,SPY,SPY,SPY,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,IWM,IWM,IWM,IWM,IWM,IWM,VTI,VTI,VTI,VTI,VTI,VTI,GLD,GLD,GLD,GLD,GLD,GLD,USO,USO,USO,USO,USO,USO,TLT,TLT,TLT,TLT,TLT,TLT,AGG,AGG,AGG,AGG,AGG,AGG
2025-01-31,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.57444763183594,87.76000213623047,88.66000366210938,87.43000030517578,88.37999725341797,48790100.0,,,,,,
2025-01-31,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0199966430664,78.0199966430664,78.26000213623047,76.76000213623047,77.5999984741211,3538900.0,,,,,,,,,,,,
2025-01-31,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,296.65826416015625,298.6000061035156,302.6000061035156,298.2300109863281,301.2200012207031,3335000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2957992553711,97.16999816894531,97.54000091552734,97.05000305175781,97.33999633789062,9977100.0
2025-02-03,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,259.94000244140625,259.94000244140625,261.3900146484375,259.5199890136719,259.75,11521100.0,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,222.71302795410156,223.8300018310547,225.5500030517578,220.6699981689453,221.50999450683594,34023300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,516.7581176757812,518.1099853515625,520.8499755859375,511.04998779296875,513.469970703125,40580800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,,SPY,标普500指数ETF,594.2205200195312,597.77001953125,600.2899780273438,590.489990234375,592.6699829101562,65857200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.27120208740234,88.16000366210938,89.0999984741211,87.80000305175781,88.58000183105469,70657200.0,,,,,,
2025-02-03,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.81999969482422,77.81999969482422,78.7699966430664,76.94000244140625,78.41999816894531,4200200.0,,,,,,,,,,,,
2025-02-03,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,294.492431640625,296.4200134277344,297.70001220703125,292.70001220703125,293.32000732421875,5037700.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47232055664062,97.3499984741211,97.37999725341797,97.0,97.0199966430664,8483500.0
2025-02-04,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,262.5,262.5,262.5400085449219,261.3500061035156,261.8299865722656,9850400.0,,,,,,,,,,,,,,,,,,
2025-02-04,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.7975616455078,226.92999267578125,227.1300048828125,223.2100067138672,223.60000610351562,17985500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,523.1015014648438,524.469970703125,525.1099853515625,518.22998046875,518.6300048828125,26046800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,,,,,,,SPY,标普500指数ETF,598.2066650390625,601.780029296875,602.2999877929688,597.280029296875,597.8300170898438,33457800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.53540802001953,88.43000030517578,88.44999694824219,87.4800033569336,87.55000305175781,33414000.0,,,,,,
2025-02-04,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.51000213623047,77.51000213623047,78.30000305175781,75.5999984741211,75.69999694824219,6136900.0,,,,,,,,,,,,
2025-02-04,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,296.6284484863281,298.57000732421875,298.739990234375,296.2300109863281,296.6199951171875,2601900.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9822998046875,97.87000274658203,98.0,97.66000366210938,97.69999694824219,9716700.0
2025-02-05,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,264.1300048828125,264.1300048828125,265.989990234375,263.8900146484375,264.45001220703125,12681100.0,,,,,,,,,,,,,,,,,,
2025-02-05,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,228.25523376464844,229.39999389648438,229.5,226.88999938964844,228.05999755859375,15197300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,525.475341796875,526.8499755859375,527.010009765625,520.6199951171875,521.8200073242188,21134100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,,,,,,,SPY,标普500指数ETF,600.6321411132812,604.219970703125,604.3699951171875,598.5800170898438,600.6400146484375,30653100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9641342163086,89.88999938964844,90.18000030517578,89.38999938964844,89.44999694824219,48331200.0,,,,,,
2025-02-05,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.08999633789062,76.08999633789062,77.0,75.83000183105469,76.56999969482422,1985200.0,,,,,,,,,,,,
2025-02-05,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,297.9994812011719,299.95001220703125,299.9700012207031,297.0899963378906,298.239990234375,2226200.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.88421630859375,97.7699966430664,97.87999725341797,97.62999725341797,97.7699966430664,6629400.0
2025-02-06,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,263.42999267578125,263.42999267578125,263.7200012207031,261.489990234375,263.6600036621094,8731400.0,,,,,,,,,,,,,,,,,,
2025-02-06,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,227.50897216796875,228.64999389648438,230.6999969482422,227.3000030517578,230.50999450683594,18809400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,528.2181396484375,529.5999755859375,529.8099975585938,525.739990234375,527.3599853515625,19434500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,,,,,,,SPY,标普500指数ETF,602.7197265625,606.3200073242188,606.4500122070312,602.6300048828125,605.989990234375,35771500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.92498016357422,89.8499984741211,90.1500015258789,89.55000305175781,89.86000061035156,22509900.0,,,,,,
2025-02-06,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44999694824219,75.44999694824219,76.7300033569336,75.2699966430664,76.36000061035156,2168400.0,,,,,,,,,,,,
2025-02-06,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,298.73468017578125,300.69000244140625,300.8599853515625,298.8999938964844,300.7300109863281,2899800.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.58020782470703,97.45999908447266,97.58999633789062,97.36000061035156,97.5199966430664,6422300.0
2025-02-07,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,263.8999938964844,263.8999938964844,266.3500061035156,263.260009765625,265.2200012207031,9154000.0,,,,,,,,,,,,,,,,,,
2025-02-07,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,224.87220764160156,226.0,229.25,225.5800018310547,228.85000610351562,28914400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,521.5556030273438,522.9199829101562,532.0999755859375,522.1900024414062,530.1400146484375,29605500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,,,,,,,SPY,标普500指数ETF,597.2026977539062,600.77001953125,608.1300048828125,600.0499877929688,606.8900146484375,50788500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.35741424560547,89.2699966430664,89.44999694824219,88.94000244140625,89.23999786376953,31171200.0,,,,,,
2025-02-07,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.86000061035156,75.86000061035156,76.29000091552734,75.45999908447266,76.22000122070312,2013900.0,,,,,,,,,,,,
2025-02-07,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,296.0621643066406,298.0,301.6600036621094,297.6700134277344,300.94000244140625,3632000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.60963439941406,97.48999786376953,97.68000030517578,97.41000366210938,97.56999969482422,6038700.0
2025-02-10,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,268.3699951171875,268.3699951171875,268.6600036621094,267.239990234375,268.0,13250300.0,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.88711547851562,227.02000427246094,227.52000427246094,225.86000061035156,227.3699951171875,14574700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,527.8690795898438,529.25,530.3599853515625,526.75,527.219970703125,20852800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,,SPY,标普500指数ETF,601.2584228515625,604.8499755859375,605.5,602.739990234375,604.030029296875,26048700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.09320068359375,89.0,89.52999877929688,88.8499984741211,89.26000213623047,22736100.0,,,,,,
2025-02-10,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4000015258789,77.4000015258789,77.51000213623047,76.61000061035156,76.94000244140625,2814500.0,,,,,,,,,,,,
2025-02-10,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,297.959716796875,299.9100036621094,300.2300109863281,298.9100036621094,299.55999755859375,2623900.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.39386749267578,97.2699966430664,97.33999633789062,97.22000122070312,97.2699966430664,8001100.0
2025-02-11,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,267.3900146484375,267.3900146484375,268.3599853515625,266.7099914550781,267.70001220703125,7169500.0,,,,,,,,,,,,,,,,,,
2025-02-11,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,224.57369995117188,225.6999969482422,226.4199981689453,224.80999755859375,225.0500030517578,18215700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,526.6123657226562,527.989990234375,529.9199829101562,525.8300170898438,525.9600219726562,19325500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,,,,,,,SPY,标普500指数ETF,601.7157592773438,605.3099975585938,605.8599853515625,602.4299926757812,602.5499877929688,30056700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.53540802001953,88.43000030517578,88.68000030517578,88.37999725341797,88.52999877929688,21513000.0,,,,,,
2025-02-11,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2699966430664,78.2699966430664,78.48999786376953,77.87000274658203,78.37000274658203,2284100.0,,,,,,,,,,,,
2025-02-11,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,297.8007507324219,299.75,300.07000732421875,298.67999267578125,298.7300109863281,2719900.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.89370727539062,96.76000213623047,96.87999725341797,96.61000061035156,96.7699966430664,6404900.0
2025-02-12,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,267.6700134277344,267.6700134277344,268.42999267578125,266.3500061035156,267.1499938964844,9328600.0,,,,,,,,,,,,,,,,,,
2025-02-12,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,222.5040740966797,223.6199951171875,224.47999572753906,221.7899932861328,222.25999450683594,25572800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,526.9215698242188,528.2999877929688,529.1900024414062,521.9500122070312,522.2999877929688,25009400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,,,,,,,SPY,标普500指数ETF,599.7772827148438,603.3599853515625,604.5499877929688,598.510009765625,599.2000122070312,45076100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.36112213134766,87.2300033569336,87.5999984741211,86.86000061035156,87.29000091552734,48536200.0,,,,,,
2025-02-12,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.31999969482422,76.31999969482422,77.45999908447266,76.29000091552734,77.1500015258789,4918700.0,,,,,,,,,,,,
2025-02-12,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,296.8172302246094,298.760009765625,299.3299865722656,296.239990234375,296.8800048828125,3283500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.46251678466797,97.33999633789062,97.43000030517578,96.83999633789062,97.16000366210938,7041200.0
2025-02-13,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,270.30999755859375,270.30999755859375,270.3900146484375,268.2200012207031,268.3999938964844,8347500.0,,,,,,,,,,,,,,,,,,
2025-02-13,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.01150512695312,226.13999938964844,226.33999633789062,223.75,225.0399932861328,21419400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,534.5017700195312,535.9000244140625,536.219970703125,529.1900024414062,529.97998046875,28714800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,,,,,,,SPY,标普500指数ETF,606.1094360351562,609.72998046875,609.9400024414062,603.2000122070312,604.47998046875,40921300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.78005981445312,88.68000030517578,88.88999938964844,88.06999969482422,88.08999633789062,42718100.0,,,,,,
2025-02-13,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38999938964844,76.38999938964844,76.47000122070312,75.58000183105469,75.68000030517578,1897100.0,,,,,,,,,,,,
2025-02-13,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,299.9169006347656,301.8800048828125,301.9700012207031,298.7799987792969,299.5199890136719,3066800.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8155746459961,97.69999694824219,97.87999725341797,97.66999816894531,97.75,6257500.0
2025-02-14,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,266.2900085449219,266.2900085449219,270.2099914550781,265.45001220703125,270.07000732421875,11546700.0,,,,,,,,,,,,,,,,,,
2025-02-14,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,224.84234619140625,225.97000122070312,227.97999572753906,225.61000061035156,227.27000427246094,13574500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,536.7459106445312,538.1500244140625,538.8400268554688,535.6699829101562,536.010009765625,17862600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,,,,,,,SPY,标普500指数ETF,606.0796508789062,609.7000122070312,610.989990234375,609.0700073242188,609.9400024414062,26910400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.23998260498047,89.1500015258789,89.68000030517578,89.12000274658203,89.37999725341797,27460700.0,,,,,,
2025-02-14,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.81999969482422,75.81999969482422,76.73999786376953,75.62999725341797,76.58000183105469,2426000.0,,,,,,,,,,,,
2025-02-14,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,299.8771667480469,301.8399963378906,302.54998779296875,301.5,302.0,2377000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.43309020996094,97.30999755859375,97.58000183105469,97.30999755859375,97.45999908447266,8159400.0
2025-02-18,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,270.70001220703125,270.70001220703125,271.010009765625,269.6000061035156,269.67999267578125,8185900.0,,,,,,,,,,,,,,,,,,
2025-02-18,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,226.076171875,227.2100067138672,227.6699981689453,225.50999450683594,226.14999389648438,15166500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,537.962646484375,539.3699951171875,540.0,536.0399780273438,539.72998046875,20565000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,,,,,,,SPY,标普500指数ETF,607.8590087890625,611.489990234375,611.489990234375,608.3800048828125,610.8800048828125,26749000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.21247863769531,88.0999984741211,88.83999633789062,88.04000091552734,88.54000091552734,29429200.0,,,,,,
2025-02-18,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.95999908447266,76.95999908447266,77.11000061035156,76.3499984741211,76.69000244140625,2324900.0,,,,,,,,,,,,
2025-02-18,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,300.7216491699219,302.69000244140625,302.70001220703125,301.2200012207031,302.3699951171875,2851500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.57039642333984,97.44999694824219,97.5,97.2699966430664,97.2699966430664,5604800.0
2025-02-19,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,270.8500061035156,270.8500061035156,271.3299865722656,269.239990234375,270.67999267578125,9342500.0,,,,,,,,,,,,,,,,,,
2025-02-19,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,225.300048828125,226.42999267578125,227.14999389648438,225.0800018310547,225.41000366210938,16194800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,538.1123046875,539.52001953125,540.8099975585938,536.4600219726562,538.5700073242188,19666900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,,,,,,,SPY,标普500指数ETF,609.2904663085938,612.9299926757812,613.22998046875,609.5599975585938,610.0800170898438,31011100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.32011413574219,88.20999908447266,88.44999694824219,87.88999938964844,87.94999694824219,20584300.0,,,,,,
2025-02-19,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.44999694824219,77.44999694824219,78.19999694824219,77.2300033569336,78.05999755859375,1554200.0,,,,,,,,,,,,
2025-02-19,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,301.14886474609375,303.1199951171875,303.3900146484375,301.67999267578125,301.8500061035156,2566600.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.71749877929688,97.5999984741211,97.66999816894531,97.5,97.54000091552734,27958700.0
2025-02-20,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,270.989990234375,270.989990234375,271.8399963378906,270.1700134277344,270.2300109863281,7356900.0,,,,,,,,,,,,,,,,,,
2025-02-20,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,223.14088439941406,224.25999450683594,226.19000244140625,223.00999450683594,226.00999450683594,18507700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,535.8282470703125,537.22998046875,539.0999755859375,532.4600219726562,538.72998046875,26550800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,,,,,,,SPY,标普500指数ETF,606.755615234375,610.3800048828125,611.6799926757812,607.02001953125,611.5399780273438,36554000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.64305114746094,88.54000091552734,88.76000213623047,88.44999694824219,88.44999694824219,27913400.0,,,,,,
2025-02-20,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76000213623047,77.76000213623047,78.47000122070312,77.62000274658203,77.91999816894531,1627000.0,,,,,,,,,,,,
2025-02-20,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,299.5294494628906,301.489990234375,302.7200012207031,299.8800048828125,302.5299987792969,2863900.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.12940216064453,98.0199966430664,98.18000030517578,97.69999694824219,97.75,7070600.0
2025-02-21,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,270.739990234375,270.739990234375,271.510009765625,269.510009765625,270.79998779296875,8917400.0,,,,,,,,,,,,,,,,,,
2025-02-21,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,216.71311950683594,217.8000030517578,226.36000061035156,217.4600067138672,226.0,45036900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,524.7073974609375,526.0800170898438,538.4000244140625,525.7100219726562,538.3800048828125,47093800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,,,,,,,SPY,标普500指数ETF,596.3776245117188,599.9400024414062,610.2999877929688,599.469970703125,610.1599731445312,76519800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.69012451171875,89.61000061035156,89.93000030517578,88.81999969482422,88.87000274658203,46912300.0,,,,,,
2025-02-21,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3499984741211,75.3499984741211,76.8499984741211,75.33999633789062,76.69999694824219,2749100.0,,,,,,,,,,,,
2025-02-21,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,293.9956970214844,295.9200134277344,301.7900085449219,295.6400146484375,301.739990234375,3595000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2961196899414,98.19000244140625,98.23999786376953,97.94000244140625,97.95999908447266,7298300.0
2025-02-24,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,272.2099914550781,272.2099914550781,272.32000732421875,270.3800048828125,271.45001220703125,5374400.0,,,,,,,,,,,,,,,,,,
2025-02-24,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,215.1509552001953,216.22999572753906,218.7899932861328,215.14999389648438,218.7899932861328,30246200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,518.5135498046875,519.8699951171875,529.0700073242188,519.530029296875,527.8800048828125,39268400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
